SGTime,Engagement
74.08334,0
74.1,0
74.11667,0
74.13333,0
74.15,0
74.16666,0
74.18333,0
74.2,0
74.21667,0
74.23333,0
74.25,0
74.26667,0
74.28333,0
74.3,0
74.31667,0
74.33334,0
74.35,0
74.36667,0
74.38333,0
74.4,0
74.41666,0
74.43333,0
74.45,0
74.46667,0
74.48333,0
74.5,0
74.51667,0
74.53333,0
74.55,0
74.56667,0
74.58334,0
74.6,0
74.61667,0
74.63333,0
74.65,0
74.66666,0
74.68333,0
74.7,0
74.71667,0
74.73333,0
74.75,0
74.76667,0
74.78333,0
74.8,0
74.81667,0
74.83334,0
74.85,0
74.86667,0
74.88333,0
74.9,0
74.91666,0
74.93333,0
74.95,0
74.96667,0
74.98333,0
75.0,0
75.01667,0
75.03333,0
75.05,0
75.06667,0
75.08334,0
75.1,0
75.11667,0
75.13333,0
75.15,0
75.16666,0
75.18333,0
75.2,0
75.21667,0
75.23333,0
75.25,0
75.26667,0
75.28333,0
75.3,0
75.31667,0
75.33334,0
75.35,0
75.36667,0
75.38333,0
75.4,0
75.41666,0
75.43333,0
75.45,0
75.46667,0
75.48333,0
75.5,0
75.51667,0
75.53333,0
75.55,0
75.56667,0
75.58334,0
75.6,0
75.61667,0
75.63333,0
75.65,0
75.66666,0
75.68333,0
75.7,0
75.71667,0
75.73333,0
75.75,0
75.76667,0
75.78333,0
75.8,0
75.81667,0
75.83334,0
75.85,0
75.86667,0
75.88333,0
75.9,0
75.91666,0
75.93333,0
75.95,0
75.96667,0
75.98333,0
76.0,0
76.01667,0
76.03333,0
76.05,0
76.06667,0
76.08334,0
76.1,0
76.11667,0
76.13333,0
76.15,0
76.16666,0
76.18333,0
76.2,0
76.21667,0
76.23333,0
76.25,0
76.26667,0
76.28333,0
76.3,0
76.31667,0
76.33334,0
76.35,0
76.36667,0
76.38333,0
76.4,0
76.41666,0
76.43333,0
76.45,0
76.46667,0
76.48333,0
76.5,0
76.51667,0
76.53333,0
76.55,0
76.56667,0
76.58334,0
76.6,0
76.61667,0
76.63333,0
76.65,0
76.66666,0
76.68333,0
76.7,0
76.71667,0
76.73333,0
76.75,0
76.76667,0
76.78333,0
76.8,0
76.81667,0
76.83334,0
76.85,0
76.86667,0
76.88333,0
76.9,0
76.91666,0
76.93333,0
76.95,0
76.96667,0
76.98333,0
77.0,0
77.01667,0
77.03333,0
77.05,0
77.06667,0
77.08334,0
77.1,0
77.11667,0
77.13333,0
77.15,0
77.16666,0
77.18333,0
77.2,0
77.21667,0
77.23333,0
77.25,0
77.26667,0
77.28333,0
77.3,0
77.31667,0
77.33334,0
77.35,0
77.36667,0
77.38333,0
77.4,0
77.41666,0
77.43333,0
77.45,0
77.46667,0
77.48333,0
77.5,0
77.51667,0
77.53333,0
77.55,0
77.56667,0
77.58334,0
77.6,0
77.61667,0
77.63333,0
77.65,0
77.66666,0
77.68333,0
77.7,0
77.71667,0
77.73333,0
77.75,0
77.76667,0
77.78333,0
77.8,0
77.81667,0
77.83334,0
77.85,0
77.86667,0
77.88333,0
77.9,0
77.91666,0
77.93333,0
77.95,0
77.96667,0
77.98333,0
78.0,0
78.01667,0
78.03333,0
78.05,0
78.06667,0
78.08334,0
78.1,0
78.11667,0
78.13333,0
78.15,0
78.16666,0
78.18333,0
78.2,0
78.21667,0
78.23333,0
78.25,0
78.26667,0
78.28333,0
78.3,0
78.31667,0
78.33334,0
78.35,0
78.36667,0
78.38333,0
78.4,0
78.41666,0
78.43333,0
78.45,0
78.46667,0
78.48333,0
78.5,0
78.51667,0
78.53333,0
78.55,0
78.56667,0
78.58334,0
78.6,0
78.61667,0
78.63333,0
78.65,0
78.66666,0
78.68333,0
78.7,0
78.71667,0
78.73333,0
78.75,0
78.76667,0
78.78333,0
78.8,0
78.81667,0
78.83334,0
78.85,0
78.86667,0
78.88333,0
78.9,0
78.91666,0
78.93333,0
78.95,0
78.96667,0
78.98333,0
79.0,0
79.01667,0
79.03333,0
79.05,0
79.06667,0
79.08334,0
79.1,0
79.11667,0
79.13333,0
79.15,0
79.16666,0
79.18333,0
79.2,0
79.21667,0
79.23333,0
79.25,0
79.26667,0
79.28333,0
79.3,0
79.31667,0
79.33334,0
79.35,0
79.36667,0
79.38333,0
79.4,0
79.41666,0
79.43333,0
79.45,0
79.46667,0
79.48333,0
79.5,0
79.51667,0
79.53333,0
79.55,0
79.56667,0
79.58334,0
79.6,0
79.61667,0
79.63333,0
79.65,0
79.66666,0
79.68333,0
79.7,0
79.71667,0
79.73333,0
79.75,0
79.76667,0
79.78333,0
79.8,0
79.81667,0
79.83334,0
79.85,0
79.86667,0
79.88333,0
79.9,0
79.91666,0
79.93333,0
79.95,0
79.96667,0
79.98333,0
80.0,0
80.01667,0
80.03333,0
80.05,0
80.06667,0
80.08334,0
80.1,0
80.11667,0
80.13333,0
80.15,0
80.16666,0
80.18333,0
80.2,0
80.21667,0
80.23333,0
80.25,0
80.26667,0
80.28333,0
80.3,0
80.31667,0
80.33334,0
80.35,0
80.36667,0
80.38333,0
80.4,0
80.41666,0
80.43333,0
80.45,0
80.46667,0
80.48333,0
80.5,0
80.51667,0
80.53333,0
80.55,0
80.56667,0
80.58334,0
80.6,0
80.61667,0
80.63333,0
80.65,0
80.66666,0
80.68333,0
80.7,0
80.71667,0
80.73333,0
80.75,0
80.76667,0
80.78333,0
80.8,0
80.81667,0
80.83334,0
80.85,0
80.86667,0
80.88333,0
80.9,0
80.91666,0
80.93333,0
80.95,0
80.96667,0
80.98333,0
81.0,0
81.01667,0
81.03333,0
81.05,0
81.06667,0
81.08334,0
81.1,0
81.11667,0
81.13333,0
81.15,0
81.16666,0
81.18333,0
81.2,0
81.21667,0
81.23333,0
81.25,0
81.26667,0
81.28333,0
81.3,0
81.31667,0
81.33334,0
81.35,0
81.36667,0
81.38333,0
81.4,0
81.41666,0
81.43333,0
81.45,0
81.46667,0
81.48333,0
81.5,0
81.51667,0
81.53333,0
81.55,0
81.56667,0
81.58334,0
81.6,0
81.61667,0
81.63333,0
81.65,0
81.66666,0
81.68333,0
81.7,0
81.71667,0
81.73333,0
81.75,0
81.76667,0
81.78333,0
81.8,0
81.81667,0
81.83334,0
81.85,0
81.86667,0
81.88333,0
81.9,0
81.91666,0
81.93333,0
81.95,0
81.96667,0
81.98333,0
82.0,0
82.01667,0
82.03333,0
82.05,0
82.06667,0
82.08334,0
82.1,0
82.11667,0
82.13333,0
82.15,0
82.16666,0
82.18333,0
82.2,0
82.21667,0
82.23333,0
82.25,0
82.26667,0
82.28333,0
82.3,0
82.31667,0
82.33334,0
82.35,0
82.36667,0
82.38333,0
82.4,0
82.41666,0
82.43333,0
82.45,0
82.46667,0
82.48333,0
82.5,0
82.51667,0
82.53333,0
82.55,0
82.56667,0
82.58334,0
82.6,0
82.61667,0
82.63333,0
82.65,0
82.66666,0
82.68333,0
82.7,0
82.71667,0
82.73333,0
82.75,0
82.76667,0
82.78333,0
82.8,0
82.81667,0
82.83334,0
82.85,0
82.86667,0
82.88333,0
82.9,0
82.91666,0
82.93333,0
82.95,0
82.96667,0
82.98333,0
83.0,0
83.01667,0
83.03333,0
83.05,0
83.06667,0
83.08334,0
83.1,0
83.11667,0
83.13333,0
83.15,0
83.16666,0
83.18333,0
83.2,0
83.21667,0
83.23333,0
83.25,0
83.26667,0
83.28333,0
83.3,0
83.31667,0
83.33334,0
83.35,0
83.36667,0
83.38333,0
83.4,0
83.41666,0
83.43333,0
83.45,0
83.46667,0
83.48333,0
83.5,0
83.51667,0
83.53333,0
83.55,0
83.56667,0
83.58334,0
83.6,0
83.61667,0
83.63333,0
83.65,0
83.66666,0
83.68333,0
83.7,0
83.71667,0
83.73333,0
83.75,0
83.76667,0
83.78333,0
83.8,0
83.81667,0
83.83334,0
83.85,0
83.86667,0
83.88333,0
83.9,0
83.91666,0
83.93333,0
83.95,0
83.96667,0
83.98333,0
84.0,0
84.01667,0
84.03333,0
84.05,0
84.06667,0
84.08334,0
84.11667,0
84.13333,0
84.16666,0
84.18333,0
84.2,0
84.21667,0
84.23333,0
84.25,0
84.26667,0
84.28333,0
84.3,0
84.31667,0
84.33334,0
84.35,0
84.36667,0
84.38333,0
84.4,0
84.41666,0
84.43333,0
84.45,0
84.46667,0
84.48333,0
84.5,0
84.51667,0
84.53333,0
84.55,0
84.56667,0
84.58334,0
84.6,0
84.61667,0
84.63333,0
84.65,0
84.66666,0
84.68333,0
84.7,0
84.71667,0
84.73333,0
84.75,0
84.76667,0
84.78333,0
84.8,0
84.81667,0
84.83334,0
84.85,0
84.86667,0
84.88333,0
84.9,0
84.91666,0
84.93333,0
84.95,0
84.96667,0
84.98333,0
85.0,0
85.01667,0
85.03333,0
85.06667,0
85.08334,0
85.1,0
85.11667,0
85.15,0
85.16666,0
85.18333,0
85.2,0
85.21667,0
85.23333,0
85.25,0
85.26667,0
85.28333,0
85.3,0
85.31667,0
85.33334,0
85.35,0
85.36667,0
85.38333,0
85.4,0
85.41666,0
85.43333,0
85.45,0
85.46667,0
85.48333,0
85.5,0
85.51667,0
85.53333,0
85.55,0
85.56667,0
85.58334,0
85.6,0
85.61667,0
85.63333,0
85.65,0
85.66666,0
85.68333,0
85.7,0
85.71667,0
85.73333,0
85.75,0
85.76667,0
85.78333,0
85.8,0
85.81667,0
85.83334,0
85.85,0
85.86667,0
85.88333,0
85.9,0
85.91666,0
85.93333,0
85.95,0
85.96667,0
85.98333,0
86.0,0
86.01667,0
86.03333,0
86.05,0
86.06667,0
86.08334,0
86.1,0
86.11667,0
86.13333,0
86.15,0
86.16666,0
86.18333,0
86.2,0
86.21667,0
86.23333,0
86.25,0
86.26667,0
86.28333,0
86.3,0
86.31667,0
86.33334,0
86.35,0
86.36667,0
86.38333,0
86.4,0
86.41666,0
86.43333,0
86.45,0
86.46667,0
86.48333,0
86.5,0
86.51667,0
86.53333,0
86.55,0
86.56667,0
86.58334,0
86.6,0
86.61667,0
86.63333,0
86.65,0
86.66666,0
86.68333,0
86.7,0
86.71667,0
86.73333,0
86.75,0
86.76667,0
86.78333,0
86.8,0
86.81667,0
86.83334,0
86.85,0
86.86667,0
86.88333,0
86.9,0
86.91666,0
86.93333,0
86.95,0
86.96667,0
86.98333,0
87.0,0
87.01667,0
87.03333,0
87.05,0
87.06667,0
87.08334,0
87.1,0
87.11667,0
87.13333,0
87.15,0
87.16666,0
87.18333,0
87.2,0
87.21667,0
87.23333,0
87.25,0
87.26667,0
87.28333,0
87.3,0
87.31667,0
87.33334,0
87.35,0
87.36667,0
87.38333,0
87.4,0
87.41666,0
87.43333,0
87.45,0
87.46667,0
87.48333,0
87.5,0
87.51667,0
87.53333,0
87.55,0
87.56667,0
87.58334,0
87.6,0
87.61667,0
87.63333,0
87.65,0
87.66666,0
87.68333,0
87.7,0
87.71667,0
87.73333,0
87.75,0
87.76667,0
87.78333,0
87.8,0
87.81667,0
87.83334,0
87.85,0
87.86667,0
87.88333,0
87.9,0
87.91666,0
87.93333,0
87.95,0
87.96667,0
87.98333,0
88.0,0
88.01667,0
88.03333,0
88.05,0
88.06667,0
88.08334,0
88.1,0
88.11667,0
88.13333,0
88.15,0
88.16666,0
88.18333,0
88.2,0
88.21667,0
88.23333,0
88.25,0
88.26667,0
88.28333,0
88.3,0
88.31667,0
88.33334,0
88.35,0
88.36667,0
88.38333,0
88.4,0
88.41666,0
88.43333,0
88.45,0
88.46667,0
88.48333,0
88.5,0
88.51667,0
88.53333,0
88.55,0
88.56667,0
88.58334,0
88.6,0
88.61667,0
88.63333,0
88.65,0
88.66666,0
88.68333,0
88.7,0
88.71667,0
88.73333,0
88.75,0
88.76667,0
88.78333,0
88.8,0
88.81667,0
88.83334,0
88.85,0
88.86667,0
88.88333,0
88.9,0
88.91666,0
88.93333,0
88.95,0
88.96667,0
88.98333,0
89.0,0
89.01667,0
89.03333,0
89.05,0
89.06667,0
89.08334,0
89.1,0
89.11667,0
89.13333,0
89.15,0
89.16666,0
89.18333,0
89.2,0
89.21667,0
89.23333,0
89.25,0
89.26667,0
89.28333,0
89.3,0
89.31667,0
89.33334,0
89.35,0
89.36667,0
89.38333,0
89.4,0
89.41666,0
89.43333,0
89.45,0
89.46667,0
89.48333,0
89.5,0
89.51667,0
89.53333,0
89.55,0
89.56667,0
89.58334,0
89.6,0
89.61667,0
89.63333,0
89.65,0
89.66666,0
89.68333,0
89.7,0
89.71667,0
89.73333,0
89.75,0
89.76667,0
89.78333,0
89.8,0
89.81667,0
89.83334,0
89.85,0
89.86667,0
89.88333,0
89.9,0
89.91666,0
89.93333,0
89.95,0
89.96667,0
89.98333,0
90.0,0
90.01667,0
90.03333,0
90.05,0
90.06667,0
90.08334,0
90.1,0
90.11667,0
90.13333,0
90.15,0
90.16666,0
90.18333,0
90.2,0
90.21667,0
90.23333,0
90.25,0
90.26667,0
90.28333,0
90.3,0
90.31667,0
90.33334,0
90.35,0
90.36667,0
90.38333,0
90.4,0
90.41666,0
90.43333,0
90.45,0
90.46667,0
90.48333,0
90.5,0
90.51667,0
90.53333,0
90.55,0
90.56667,0
90.58334,0
90.6,0
90.61667,0
90.63333,0
90.65,0
90.66666,0
90.68333,0
90.7,0
90.71667,0
90.73333,0
90.75,0
90.76667,0
90.78333,0
90.8,0
90.81667,0
90.83334,0
90.85,0
90.86667,0
90.88333,0
90.9,0
90.91666,0
90.93333,0
90.95,0
90.96667,0
90.98333,0
91.0,0
91.01667,0
91.03333,0
91.05,0
91.06667,0
91.08334,0
91.1,0
91.11667,0
91.13333,0
91.15,0
91.16666,0
91.18333,0
91.2,0
91.21667,0
91.23333,0
91.25,0
91.26667,0
91.28333,0
91.3,0
91.31667,0
91.33334,0
91.35,0
91.36667,0
91.38333,0
91.4,0
91.41666,0
91.43333,0
91.45,0
91.46667,0
91.48333,0
91.5,0
91.51667,0
91.53333,0
91.55,0
91.56667,0
91.58334,0
91.6,0
91.61667,0
91.63333,0
91.65,0
91.66666,0
91.68333,0
91.7,0
91.71667,0
91.73333,0
91.75,0
91.76667,0
91.78333,0
91.8,0
91.81667,0
91.83334,0
91.85,0
91.86667,0
91.88333,0
91.9,0
91.91666,0
91.93333,0
91.95,0
91.96667,0
91.98333,0
92.0,0
92.01667,0
92.03333,0
92.05,0
92.06667,0
92.08334,0
92.1,0
92.11667,0
92.13333,0
92.15,0
92.16666,0
92.18333,0
92.2,0
92.21667,0
92.23333,0
92.25,0
92.26667,0
92.28333,0
92.3,0
92.31667,0
92.33334,0
92.35,0
92.36667,0
92.38333,0
92.4,0
92.41666,0
92.43333,0
92.45,0
92.46667,0
92.48333,0
92.5,0
92.51667,0
92.53333,0
92.55,0
92.56667,0
92.58334,0
92.6,0
92.61667,0
92.63333,0
92.65,0
92.66666,0
92.68333,0
92.7,0
92.71667,0
92.73333,0
92.75,0
92.76667,0
92.78333,0
92.8,0
92.81667,0
92.83334,0
92.85,0
92.86667,0
92.88333,0
92.9,0
92.91666,0
92.93333,0
92.95,0
92.96667,0
92.98333,0
93.0,0
93.01667,0
93.03333,0
93.05,0
93.06667,0
93.08334,0
93.1,0
93.11667,0
93.13333,0
93.15,0
93.16666,0
93.18333,0
93.2,0
93.21667,0
93.23333,0
93.25,0
93.26667,0
93.28333,0
93.3,0
93.31667,0
93.33334,0
93.35,0
93.36667,0
93.38333,0
93.4,0
93.41666,0
93.43333,0
93.45,0
93.46667,0
93.48333,0
93.5,0
93.51667,0
93.53333,0
93.55,0
93.56667,0
93.58334,0
93.6,0
93.61667,0
93.63333,0
93.65,0
93.66666,0
93.68333,0
93.7,0
93.71667,0
93.73333,0
93.75,0
93.76667,0
93.78333,0
93.8,0
93.81667,0
93.83334,0
93.85,0
93.86667,0
93.88333,0
93.9,0
93.91666,0
93.93333,0
93.95,0
93.96667,0
93.98333,0
94.0,0
94.01667,0
94.03333,0
94.05,0
94.06667,0
94.08334,0
94.1,0
94.11667,0
94.13333,0
94.15,0
94.16666,0
94.18333,0
94.2,0
94.21667,0
94.23333,0
94.25,0
94.26667,0
94.28333,0
94.3,0
94.31667,0
94.33334,0
94.35,0
94.36667,0
94.38333,0
94.4,0
94.41666,0
94.43333,0
94.45,0
94.46667,0
94.48333,0
94.5,0
94.51667,0
94.53333,0
94.55,0
94.56667,0
94.58334,0
94.6,0
94.61667,0
94.63333,0
94.65,0
94.66666,0
94.68333,0
94.7,0
94.71667,0
94.73333,0
94.75,0
94.76667,0
94.78333,0
94.8,0
94.81667,0
94.83334,0
94.85,0
94.86667,0
94.88333,0
94.9,0
94.91666,0
94.93333,0
94.95,0
94.96667,0
94.98333,0
95.0,0
95.01667,0
95.03333,0
95.05,0
95.06667,0
95.08334,0
95.1,0
95.11667,0
95.13333,0
95.15,0
95.16666,0
95.18333,0
95.2,0
95.21667,0
95.23333,0
95.25,0
95.26667,0
95.28333,0
95.3,0
95.31667,0
95.33334,0
95.35,0
95.36667,0
95.38333,0
95.4,0
95.41666,0
95.43333,0
95.45,0
95.46667,0
95.48333,0
95.5,0
95.51667,0
95.53333,0
95.55,0
95.56667,0
95.58334,0
95.6,0
95.61667,0
95.63333,0
95.65,0
95.66666,0
95.68333,0
95.7,0
95.71667,0
95.73333,0
95.75,0
95.76667,0
95.78333,0
95.8,0
95.81667,0
95.83334,0
95.85,0
95.86667,0
95.88333,0
95.9,0
95.91666,0
95.93333,0
95.95,0
95.96667,0
95.98333,0
96.0,0
96.01667,0
96.03333,0
96.05,0
96.06667,0
96.08334,0
96.1,0
96.11667,0
96.13333,0
96.15,0
96.16666,0
96.18333,0
96.2,0
96.21667,0
96.23333,0
96.25,0
96.26667,0
96.28333,0
96.3,0
96.31667,0
96.33334,0
96.35,0
96.36667,0
96.38333,0
96.4,0
96.41666,0
96.43333,0
96.45,0
96.46667,0
96.48333,0
96.5,0
96.51667,0
96.53333,0
96.55,0
96.56667,0
96.58334,0
96.6,0
96.61667,0
96.63333,0
96.65,0
96.66666,0
96.68333,0
96.7,0
96.71667,0
96.73333,0
96.75,0
96.76667,0
96.78333,0
96.8,0
96.81667,0
96.83334,0
96.85,0
96.86667,0
96.88333,0
96.9,0
96.91666,0
96.93333,0
96.95,0
96.96667,0
96.98333,0
97.0,0
97.01667,0
97.03333,0
97.05,0
97.06667,0
97.08334,0
97.1,0
97.11667,0
97.13333,0
97.15,0
97.16666,0
97.18333,0
97.2,0
97.21667,0
97.23333,0
97.25,0
97.26667,0
97.28333,0
97.3,0
97.31667,0
97.33334,0
97.35,0
97.36667,0
97.38333,0
97.4,0
97.41666,0
97.43333,0
97.45,0
97.46667,0
97.48333,0
97.5,0
97.51667,0
97.53333,0
97.55,0
97.56667,0
97.58334,0
97.6,0
97.61667,0
97.63333,0
97.65,0
97.66666,0
97.68333,0
97.7,0
97.71667,0
97.73333,0
97.75,0
97.76667,0
97.78333,0
97.8,0
97.81667,0
97.83334,0
97.85,0
97.86667,0
97.88333,0
97.9,0
97.91666,0
97.93333,0
97.95,0
97.96667,0
97.98333,0
98.0,0
98.01667,0
98.03333,0
98.05,0
98.06667,0
98.08334,0
98.1,0
98.11667,0
98.13333,0
98.15,0
98.16666,0
98.18333,0
98.2,0
98.21667,0
98.23333,0
98.25,0
98.26667,0
98.28333,0
98.3,0
98.31667,0
98.33334,0
98.35,0
98.36667,0
98.38333,0
98.4,0
98.41666,0
98.43333,0
98.45,0
98.46667,0
98.48333,0
98.5,0
98.51667,0
98.53333,0
98.55,0
98.56667,0
98.58334,0
98.6,0
98.61667,0
98.63333,0
98.65,0
98.66666,0
98.68333,0
98.7,0
98.71667,0
98.73333,0
98.75,0
98.76667,0
98.78333,0
98.8,0
98.81667,0
98.83334,0
98.85,0
98.86667,0
98.88333,0
98.9,0
98.91666,0
98.93333,0
98.95,0
98.96667,0
98.98333,0
99.0,0
99.01667,0
99.03333,0
99.05,0
99.06667,0
99.08334,0
99.1,0
99.11667,0
99.13333,0
99.15,0
99.16666,0
99.18333,0
99.2,0
99.21667,0
99.23333,0
99.25,0
99.26667,0
99.28333,0
99.3,0
99.31667,0
99.33334,0
99.35,0
99.36667,0
99.38333,0
99.4,0
99.41666,0
99.43333,0
99.45,0
99.46667,0
99.48333,0
99.5,0
99.51667,0
99.53333,0
99.55,0
99.56667,0
99.58334,0
99.6,0
99.61667,0
99.63333,0
99.65,0
99.66666,0
99.68333,0
99.7,0
99.71667,0
99.73333,0
99.75,0
99.76667,0
99.78333,0
99.8,0
99.81667,0
99.83334,0
99.85,0
99.86667,0
99.88333,0
99.9,0
99.91666,0
99.93333,0
99.95,0
99.96667,0
99.98333,0
100.0,0
100.0167,0
100.0333,0
100.05,0
100.0667,0
100.0833,0
100.1,0
100.1167,0
100.1333,0
100.15,0
100.1667,0
100.1833,0
100.2,0
100.2167,0
100.2333,0
100.25,0
100.2667,0
100.2833,0
100.3,0
100.3167,0
100.3333,0
100.35,0
100.3667,0
100.3833,0
100.4,0
100.4167,0
100.4333,0
100.45,0
100.4667,0
100.4833,0
100.5,0
100.5167,0
100.5333,0
100.55,0
100.5667,0
100.5833,0
100.6,0
100.6167,0
100.6333,0
100.65,0
100.6667,0
100.6833,0
100.7,0
100.7167,0
100.7333,0
100.75,0
100.7667,0
100.7833,0
100.8,0
100.8167,0
100.8333,0
100.85,0
100.8667,0
100.8833,0
100.9,0
100.9167,0
100.9333,0
100.95,0
100.9667,0
100.9833,0
101.0,0
101.0167,0
101.0333,0
101.05,0
101.0667,0
101.0833,0
101.1,0
101.1167,0
101.1333,0
101.15,0
101.1667,0
101.1833,0
101.2,0
101.2167,0
101.2333,0
101.25,0
101.2667,0
101.2833,0
101.3,0
101.3167,0
101.3333,0
101.35,0
101.3667,0
101.3833,0
101.4,0
101.4167,0
101.4333,0
101.45,0
101.4667,0
101.4833,0
101.5,0
101.5167,0
101.5333,0
101.55,0
101.5667,0
101.5833,0
101.6,0
101.6167,0
101.6333,0
101.65,0
101.6667,0
101.6833,0
101.7,0
101.7167,0
101.7333,0
101.75,0
101.7667,0
101.7833,0
101.8,0
101.8167,0
101.8333,0
101.85,0
101.8667,0
101.8833,0
101.9,0
101.9167,0
101.9333,0
101.95,0
101.9667,0
101.9833,0
102.0,0
102.0167,0
102.0333,0
102.05,0
102.0667,0
102.0833,0
102.1,0
102.1167,0
102.1333,0
102.15,0
102.1667,0
102.1833,0
102.2,0
102.2167,0
102.2333,0
102.25,0
102.2667,0
102.2833,0
102.3,0
102.3167,0
102.3333,0
102.35,0
102.3667,0
102.3833,0
102.4,0
102.4167,0
102.4333,0
102.45,0
102.4667,0
102.4833,0
102.5,0
102.5167,0
102.5333,0
102.55,0
102.5667,0
102.5833,0
102.6,0
102.6167,0
102.6333,0
102.65,0
102.6667,0
102.6833,0
102.7,0
102.7167,0
102.7333,0
102.75,0
102.7667,0
102.7833,0
102.8,0
102.8167,0
102.8333,0
102.85,0
102.8667,0
102.8833,0
102.9,0
102.9167,0
102.9333,0
102.95,0
102.9667,0
102.9833,0
103.0,0
103.0167,0
103.0333,0
103.05,0
103.0667,0
103.0833,0
103.1,0
103.1167,0
103.1333,0
103.15,0
103.1667,0
103.1833,0
103.2,0
103.2167,0
103.2333,0
103.25,0
103.2667,0
103.2833,0
103.3,0
103.3167,0
103.3333,0
103.35,0
103.3667,0
103.3833,0
103.4,0
103.4167,0
103.4333,0
103.45,0
103.4667,0
103.4833,0
103.5,0
103.5167,0
103.5333,0
103.55,0
103.5667,0
103.5833,0
103.6,0
103.6167,0
103.6333,0
103.65,0
103.6667,0
103.6833,0
103.7,0
103.7167,0
103.7333,0
103.75,0
103.7667,0
103.7833,0
103.8,0
103.8167,0
103.8333,0
103.85,0
103.8667,0
103.8833,0
103.9,0
103.9167,0
103.9333,0
103.95,0
103.9667,0
103.9833,0
104.0,0
104.0167,0
104.0333,0
104.05,0
104.0667,0
104.0833,0
104.1,0
104.1167,0
104.1333,0
104.15,0
104.1667,0
104.1833,0
104.2,0
104.2167,0
104.2333,0
104.25,0
104.2667,0
104.2833,0
104.3,0
104.3167,0
104.3333,0
104.35,0
104.3667,0
104.3833,0
104.4,0
104.4167,0
104.4333,0
104.45,0
104.4667,0
104.4833,0
104.5,0
104.5167,0
104.5333,0
104.55,0
104.5667,0
104.5833,0
104.6,0
104.6167,0
104.6333,0
104.65,0
104.6667,0
104.6833,0
104.7,0
104.7167,0
104.7333,0
104.75,0
104.7667,0
104.7833,0
104.8,0
104.8167,0
104.8333,0
104.85,0
104.8667,0
104.8833,0
104.9,0
104.9167,0
104.9333,0
104.95,0
104.9667,0
104.9833,0
105.0,0
105.0167,0
105.0333,0
105.05,0
105.0667,0
105.0833,0
105.1,0
105.1167,0
105.1333,0
105.15,0
105.1667,0
105.1833,0
105.2,0
105.2167,0
105.2333,0
105.25,0
105.2667,0
105.2833,0
105.3,0
105.3167,0
105.3333,0
105.35,0
105.3667,0
105.3833,0
105.4,0
105.4167,0
105.4333,0
105.45,0
105.4667,0
105.4833,0
105.5,0
105.5167,0
105.5333,0
105.55,0
105.5667,0
105.5833,0
105.6,0
105.6167,0
105.6333,0
105.65,0
105.6667,0
105.6833,0
105.7,0
105.7167,0
105.7333,0
105.75,0
105.7667,0
105.7833,0
105.8,0
105.8167,0
105.8333,0
105.85,0
105.8667,0
105.8833,0
105.9,0
105.9167,0
105.9333,0
105.95,0
105.9667,0
105.9833,0
106.0,0
106.0167,0
106.0333,0
106.05,0
106.0667,0
106.0833,0
106.1,0
106.1167,0
106.1333,0
106.15,0
106.1667,0
106.1833,0
106.2,0
106.2167,0
106.2333,0
106.25,0
106.2667,0
106.2833,0
106.3,0
106.3167,0
106.3333,0
106.35,0
106.3667,0
106.3833,0
106.4,0
106.4167,0
106.4333,0
106.45,0
106.4667,0
106.4833,0
106.5,0
106.5167,0
106.5333,0
106.55,0
106.5667,0
106.5833,0
106.6,0
106.6167,0
106.6333,0
106.65,0
106.6667,0
106.6833,0
106.7,0
106.7167,0
106.7333,0
106.75,0
106.7667,0
106.7833,0
106.8,0
106.8167,0
106.8333,0
106.85,0
106.8667,0
106.8833,0
106.9,0
106.9167,0
106.9333,0
106.95,0
106.9667,0
106.9833,0
107.0,0
107.0167,0
107.0333,0
107.05,0
107.0667,0
107.0833,0
107.1,0
107.1167,0
107.1333,0
107.15,0
107.1667,0
107.1833,0
107.2,0
107.2167,0
107.2333,0
107.25,0
107.2667,0
107.2833,0
107.3,0
107.3167,0
107.3333,0
107.35,0
107.3667,0
107.3833,0
107.4,0
107.4167,0
107.4333,0
107.45,0
107.4667,0
107.4833,0
107.5,0
107.5167,0
107.5333,0
107.55,0
107.5667,0
107.5833,0
107.6,0
107.6167,0
107.6333,0
107.65,0
107.6667,0
107.6833,0
107.7,0
107.7167,0
107.7333,0
107.75,0
107.7667,0
107.7833,0
107.8,0
107.8167,0
107.8333,0
107.85,0
107.8667,0
107.8833,0
107.9,0
107.9167,0
107.9333,0
107.95,0
107.9667,0
107.9833,0
108.0,0
108.0167,0
108.0333,0
108.05,0
108.0667,0
108.0833,0
108.1,0
108.1167,0
108.1333,0
108.15,0
108.1667,0
108.1833,0
108.2,0
108.2167,0
108.2333,0
108.25,0
108.2667,0
108.2833,0
108.3,0
108.3167,0
108.3333,0
108.35,0
108.3667,0
108.3833,0
108.4,0
108.4167,0
108.4333,0
108.45,0
108.4667,0
108.4833,0
108.5,0
108.5167,0
108.5333,0
108.55,0
108.5667,0
108.5833,0
108.6,0
108.6167,0
108.6333,0
108.65,0
108.6667,0
108.6833,0
108.7,0
108.7167,0
108.7333,0
108.75,0
108.7667,0
108.7833,0
108.8,0
108.8167,0
108.8333,0
108.85,0
108.8667,0
108.8833,0
108.9,0
108.9167,0
108.9333,0
108.95,0
108.9667,0
108.9833,0
109.0,0
109.0167,0
109.0333,0
109.05,0
109.0667,0
109.0833,0
109.1,0
